tweet	label	ID
Hiya Tlhava Mavacina Hooo ka Docodela	positive	
A Mavele ya ku tsamisseka	positive	
valeu meu cota a niku hi yessu hi kakunene	positive	
Hlula mine U hlula tingonyamo U ta teka tiko I dzaco	positive	
Ohhh hosy yanga dzi xurisse hi moya waku dzi tiya dlhelene yaku  Saudades	positive	
A xitombo xa nandzika	positive	
ALOKU NIKU IM         YA BA BULUKO	positive	
Buya u teka ma kona hi stock	positive	
Ungalaxlhi davhuku wawena davhuku wa wena hivhutomi Bom dia  Javanhane Guij Gaza	positive	
Se Yaba Buluku Leyi	positive	
A swilo swa matilo swi lava ku hiteka	positive	
Ni humile	positive	
Na Wena ti twissi A u hi voni Hina hi puzah m dswala na hidla ti nyama hita dzudza switresse Discover Happy by Mr Bow on Deezer	positive	
Hina matxangana vah hi tiva hiku tsaka	positive	
Ni lava male s	positive	
A xitimela xi ni siyile muzaia	positive	
Mu xava kwini a nyama ya homu	positive	
Ah wa wassate waku shonga hungh wa whettii wena	positive	
A wasati vomu taratara jurooo A wasati vomu ghenissa salo a shongaaa  vovo dele	positive	
Nisuka xokwe sweswi tani bazara ka xingangi agora	positive	
Swo yini ku phfuka	positive	
Teka Famba o Txova	positive	
Ni bom bay	positive	
Ni li hinkwaxu ta xona Hi mintizo ya Xikwembu	positive	
HistoricEndtimeRevival Celebrando o Senhor MIKULUNGUANA KA YESU ALILILILILILILILILI ALILILILILILILILILI ALILILILILILILILILI ALILILILILILILILILI	positive	
Nikensa Yesu	positive	
Wa swi tivela	positive	
Jeremias Nguenha  La Famba Bixa Abilio Mandlaze  Juro Sinceramente Abilio Mandlaze  Ulava ni ti sunga	positive	
Ku phuza bem 2M Flow	positive	
If phfukil Ah ih se vona swa ku kazata Mwina k	positive	
ni yingisele niri kola Mocambique ka chokwe thwii	positive	
YABA BULUKU A FAZER HISTRIA	positive	
MINGAS  Alirandzo MINGAS  Mamana ANIANO TAMELE  papai se hi fikile	positive	
Naminau kata na fhinavela acufamba ni ti tsaguela cubo uia xplanada	positive	
txuvuka leswi lani	positive	
Danar tsova levanta a saia	positive	
Gabriel Shyne feat Killua  Lirandzo la Mina na wena	positive	
Mamana uyosala etse a tlhumala panghalato	positive	
Hello sisi Ni kombela round	positive	
And u tah swi kota	positive	
U ya kwini	positive	
Ku ta faciwa swa bom	positive	
Happy birthday Mo G  Aku Huma ni humaka quarentena wena para Nita dlaya   morelife	positive	
Hi mbilo leyi yitsovekeke hibuyisa xikandarinha lexi angahisiyela madala wahina Calane da Silva RIPhitakombekisa lesvaku xahahisa Minana munganu wamina wantloyi  hitaxitlatleka Kutane ntlangu lowu wuvuya hi kurula Akutlangiwi	positive	
Parceiroa Novas msicas 01HOSI HI PFUNI  02NINA XILONDZA MBILWINI 03HOSI XIKWEMBO  WhatsApp 258866753098	positive	
PhaphamanaMunghana Community weeeeeeeeeee Avuxeni vanhu vamisava Woza friday hlayisekani miyingiseri phaphamanamunghanalonene Ahitireni hita hola male yosaseka ixiGwambana kusuka la a Gwambeland vana va Gwambe na Dzavale	positive	
A quiet place 2 Here Hina ya famba	positive	
Kulo sala ku ni tlela kanwe before ni vuyela joni	positive	
Kuni guala la Kuni va fana la Rupi Kaur	positive	
kwini wa swe tivah nah weneh swakuh ni strong	positive	
WA SWI TIVA BRODI	positive	
Ni pfhukile Akuna swa ku kazata Ho yini kupfhuka	positive	
Wena pah  no thleka lano	positive	
Pfa khenseka pfoleswo Namini ni bom a Xikwembo x dzi hlayisa	positive	
nimi ingisele niri ka Chokwe Gaza Mozambique via	positive	
Hewe thlanga u hluela	positive	
Avelino Mondlane  Ndjombo Ya Lirandzo	positive	
Xikwembu ni nyike matimba	positive	
swiswi ni vona Gavin a hindzela mahlweni	positive	
na khensa bra ya Mina	positive	
Niku yingiseli nile xokwe Mozambique sesi thembzana	positive	
Bom domingo Hosi yi katekisa wena na njangu wa wena Mhunti ya mona  Sowetoem Casa Chokwe	positive	
U bom mana tt ni yingiseli wena kola ka xokwe Mozambique	positive	
dzipelile u kone fanhana	positive	
Dzixile ohine ku pfuka	positive	
Hipfukile ingo wena	positive	
Male ya Machangana D	positive	
kambe ira mani risimu leri hi sungulaka awara ya 7 naaaaaa Rini tsakisa ngopfu vakaxi va mina Rixile	positive	
Dzi xile va makwezo	positive	
John Legend  Mina Na Wena	positive	
December ni tirhisi leswo tala ntaswi vona January  Cidade De Chokwe	positive	
Auxene Moine ku pfuka	positive	
Kota Yasser ya ya	positive	
Moya wa ku Xwenga	positive	
La ka mina ku dyiwa ti coconut   Maputo Mozambique	positive	
Hi pfhukile A va tsongwana va thlanga Khanimambo Ho yini kupfhuka	positive	
Hi pfuki bem a whana wa tlhangua akuna ku karata whina ke	positive	
Wa swi tivaaaaa	positive	
A Nina male minoooo noh tivha ku kina blazes voice	positive	
Loku u hi wona hiku ta hi yena hi yena Yehova hi yena A loku u hi wona na hili so hi yena hi yena Yehova hi yena Oh hi yena Yehova hi yena hi yena	positive	
Na hanha Aswina ku kazata A vatsonguana wo thlanga	positive	
U saize wa mbedo wa mina	positive	
rixile vahaxi va mina nimi kuma kahle nirila Moz ka Khubu la Obrigado	positive	
Timale Timale hi da ni mabitch	positive	
Ni pfhukile A va tsongwana va thlanga Khanimambo	positive	
Nkatangouu hinga tsama niku gwela swaku akuna munwane lwei ani tsakuisaka a mbilwini	positive	
Wa bomba Mchangani Ni bombisa ku kuma  Vodacom	positive	
mina se lindivarrr mina aita navhela aku teka giyane nitsakisa hi xibelane niri kola a magude	positive	
Ni pfhukile Khanimambo Wene ke	positive	
Ni bom Ho yini	positive	
Thnx God mozambique shutdown tag Nghenana khensa ku tlakuriwa vanhu va mozambique  Moamba Maputo Mozambique	positive	
Ni kola Ka xingange vani khome bom MAs  and Ku tlangeliwa birthday	positive	
Utamukuma ka Sapatero	positive	
Mmm Swa homb Ni pfhukile Khanimambo	positive	
Vanhu va mali ku khola   Ressano Boarder	positive	
na mina nimi kuma kahle nirila Moz ka Khubu	positive	
Malome  u ndjane	positive	
niku 10 ma garrafa	positive	
nile guija ni tlangela birthday ya mina	positive	
Ni bha ma fato ni ma Air Force	positive	
Ho yini ku pfuka	positive	
Mine ni waku ehhh Mbilo yilava weneee ahhh My bae youre so sweet baby My bae youre so fine Loko niku vona ku tsatsa tsa ninyetxela weneee	positive	
ni pfukile va haxi nho kufumetanhana amuphungo nita kufumetanhana anhokana nitaya atirwene	positive	
Kanimambo Chikwembo xa Mathimba	positive	
Ya disko funk	positive	
A hombe Khanimambo Ho yini	positive	
esh na mina se ni mikuma kahle  niri KhombomuniMozambiqueDankiiiii	positive	
yuwiiii AMARGOU ih mine lwe yaaaa	positive	
Mina nawena Wena namina LovarNice utatwa kunandzika 4	positive	
swa kahle swi komba rirhandzu ra ntiyiso	positive	
Mina ni sati wanga Jay   Maputo Mozambique	positive	
Alirandzo hi mintxumo xa lissima Kutlula a timaka xatimale	positive	
Na hanya Aswina ku kazata	positive	
Leswi uswi tivaka hi mina iswi tsongo eka leswi ninga hi xi swona U thnk Im an Artist n im more dan dat U thnk im a Government worker n im more dan dat U thnk im comedian n im more dan	positive	
Nambe mina Ni pfhuki kwatse Khanimambo	positive	
Ku njhani  ni nghena kola chokwe	positive	
dzixilela wena mufoto ho ini hi ku pfuka	positive	
Id sing Hita famba moyeni nkathanga	positive	
Matshonela Yakoh mana mina Mabarri Yakoh mana mina Mas a mpfhana wa nheketo lweyi anga guentanga ih wene	positive	
Ma sweet lady ma talil Ma sweet lady ma talil Mina ni be dji utomi Ni funga kufa niku hanhana I will always love you Ma talil	positive	
Jimmy Dludlu  Mu Tumbelelwana	positive	
nina wena kola xokwe Mozambique	positive	
Np  puto Jr  male ya pepa	positive	
Ni yingiseli wena sesi khensi nile xokwe Mozambique	positive	
Ni pfhukile Ho yini kupfhuka	positive	
H yini hosi ya ma rima	positive	
nipfukile vhahaxi niya atirweni ni ndlhula nixava amapawa dj iwamativa	positive	
Wena wa xitiva	positive	
ALOKU NIKU IM         YABA BLACKFRIDAY	positive	
Ximixweni Madanbveni ni Usiku SikuNiSiku	positive	
Auxene ka Gaza	positive	
dezember time   Ku ta fiwa	positive	
Blake me paga hahahahahahahahahahahahaha ih	positive	
keep voning Na ku xuvha	positive	
KING WA FRICA	positive	
Na hanya Akuna swa ku kazata A va tsongwana va thlanga	positive	
Ni bom manji wena kueh	positive	
Nkhosi Dlamini Wena WeKunene Thank you Cuz	positive	
swinene ngopfu ni vuya matreno hina jogo mndzuku	positive	
Nimu yingiseli nile chokwe Mozambique vahaxi vamina va qualidade zwimbiri2	positive	
Tsemba Jehova Wene nwana wa Xikwembu   QuartaDeQuotes	positive	
Nikola Ka xingangi Ka nwina	positive	
U ta famba maTilweni	positive	
Utomi Nzanga Za Ku Tsakissa PretoDeMoz Enjoying The Life em Maputo Mozambique	positive	
Mina nawena wena namina LovarNice utatwa kunandzika	positive	
Tana u ta dya	positive	
Re tsogile re ra wena	positive	
A nhama Ni dileh A Guala Ni puzileh A male Ni Tekileh Tsatsara tsara	positive	
Ni lava ku Susa Tosa	positive	
Na hanya Ni khensile	positive	
Sumo LOUMAR  A ku titimeta nkolo	positive	
Nina wena kola xokwe Mozambique  uni endla yini mara 810dstv	positive	
Akusaka ka ndlama kopitira ku Collerboxparty ndani ameneyo	positive	
Banani M Voko Assistam In Loko 8ou80EP	positive	
pvtunga ni viajari wena txela nhama lanu	positive	
Ayo buya anikhoma aku teka nuku nhica	positive	
leswi ni swi vhonaka mine	positive	
Wansati wa ku xonga ku tlhula wene Animutive minoo	positive	
Aleluia xikwembo xa matimba tlhatteka vhoko dzaku ku Hina vana wakhu hi kombela a matimba yaku	positive	
wow na khensa sesi mhana rivaldo vani khome kahle hi siku ra mina	positive	
Muhaxi lwiya ho hatlisela ngopfu loko a haxa hi wini wakona left or right	positive	
he uncle miri I birthday ya nwina namutlha	positive	
wa khala pah	positive	
a xa Lissima Ih Ku Ti Beka Hansi	positive	
Auxeneeee Tek hoyineee ku phukaaa	positive	
Siku ni Siku	positive	
niku yingiseli nile xokwe Mozambique nilo gaaaa 810dstv	positive	
swa kahle leswo	positive	
ni khensile nd ntava nayena mundzuku	positive	
Hi ta kunhemela le titxini ikussa ya ku randza na Hina h kuxuva makhero	positive	
Wayi vona manica ya nyuwani	positive	
Usho wena neh	positive	
a swa lissima ih kuh tibekah hansi	positive	
HHW Sesi byela va malume se vona vata hlamusela papa ku wa kuna dzovolo wa yena	positive	
Ahiii Loloza male ya Manhembana D	positive	
Niku yingiseli nile xokwe Mozambique nilo geee kola hansi ka nsinya wa nkanyi 810dstv	positive	
Tseka tseka uta ni kuma hi ndlhela	positive	
Definetly GOATS Alexandre Langa  Rosa Maria Pedro Langa  Mamba ya Malepfu Hortencio Langa  Lirandzu	positive	
MIta kateka loko va mi hlekula nwina va nge mi bihili miri vana va xikwembu tsakani hiswiswo hikuva hakelo yanwina mi tayikuma ematilweni	positive	
Nihinguisela munghana lonene FM ranitsakissa ni lani Maputo  Zimpeto	positive	
Dzixile Na Mi Lossa Va Yakelani	positive	
Ni bom ni yetlelile bem anhanti wena hummmm loop	positive	
A makhessemussi nkata ni ma lua de mel hitada xikamwe ungatxavi nkata hikussa sse hi txadile	positive	
kannimambo ni tsak swi nene	positive	
Auxene va makwezu	positive	
Dzixileeeeee mo hine ku phuka	positive	
Khanimambo  Hi yini kupfhuka	positive	
Mina a ni tsama ka twitter timaka xkola  Mine Ani Tsame  Himaka   thanks	positive	
Hile ku tlangeni na vanwan  Praia do Bilene	positive	
Ya no Xipamanine	positive	
Yehova Hi Murussi Wa Mina   Marracuene	positive	
Teka famba bro	positive	
HHW dont give up man zama ku mutsunduxa chomi ya wena uku nikombela uni tlhelisela mali ya mina	positive	
Ni Pfhuni Ku Tsova Tsova Tsova  GOLD	positive	
A lirandzo ih mensa ni behula Vhata tshemelela inkwafswo fswaku biya	positive	
Xiluvaxangaaaa Mina ni langui wene Top top top  bow	positive	
Moya wanga u ndzunissa Hosi A moya wanga Hosi Hosi Hosi Aku ndunissa	positive	
Nitafa na wena murandziwa Te amo Te amo Nitafa na wena murandziwa Te amo Te amo Vibes	positive	
mara buti Sydney Xikwembu ximu nikile ku hlamusela swilo swi nandzika wativa ingi ova kwale	positive	
Hita khandziya ti bus ta ANC hi mbali swi khipa SWA DA hiya votela EFF  On the Beach Bilene Mozambique	positive	
Dzixile ho yine ku pfuka	positive	
Ni yingiseli  kola Ka doroba laka CHOKWE   810 dstv niyo gee na vovo flora mathonsi	positive	
Uh tah ssala va uhlolo	positive	
Auxene Mo yini ku pfuka Acredita	positive	
Ni cizi weni unga buyi ni taku	positive	
ok a chikwembo cha swi vona	positive	
Vungani ka story ko timve	positive	
ni bom Wena ke	positive	
I nkarhi wa malamula	positive	
ku hava paito unwani handle ka mina	positive	
mi nga rivali ku happy birthday Eka mina	positive	
ene swi valavula ntiyiso	positive	
A Pandza wa kho	positive	
Ni xisela Wena Njovo	positive	
Ni rungula my love nthabiseng mashaba ka xokwe  ka xingange niheta hi sivari Vicente sambo a putfontein	positive	
Ni pfukile kwatsi	positive	
Mamana wa bebe	positive	
Mawakomuito nice ih	positive	
Rirandu ari danisi loku wanuna akari akuranda naloku wansati aku randa aswisangi swi danisa	positive	
Mina nile ntirhweni la Mozambique ka Khubu	positive	
Ina marha ya mina yi famba mahlweni hiti cup masiku lawa	positive	
Ya Maning ya Maning ya Maning	positive	
HHW zama kuti hlanganisa na yena chomi ya wena face to face unwi tsunduxa hi xikweleti dont give up	positive	
Kkkklk ni kombela uni sendela ka whatsup	positive	
U tah yi phuza impala	positive	
Buya lenu niku dondzissa	positive	
Pooora gramo mng de Mathapa pah foooodaz Patsa Ni ma hanti	positive	
loko dj  momu siya yexe sikurinwe lani ka  vangarikona  na  na buti  anga swihaxa hkwaswo loyi wa dj atlhela abala nitilhoko mhaka ta mahungo	positive	
mita phaka draw Ku tava lucky	positive	
awuxeni va haxi va mina va nduma mina nipfukile nho dja mpungu ni lava akuya dsundzisa aritiwa ramina nihlaula amudji watimali	positive	
Nifile ih wena	positive	
A ku khala  Ama saudade	positive	
Auxeni Madala U bom	positive	
Na hanya Ho yini	positive	
Ni pfhukile Khanimambo	positive	
ih fswona ndwena A ciku para vhaku biya dzi ta tlassa	positive	
Maningue  Khanimambo U pfhukile	positive	
Ha tsovela kola chokwe Mozambique ni khensa mufundisi	positive	
Na hanya Aswina ku kazata Khanimambo	positive	
Nami hoyozela vahaxi vamina va migingiriko na tsemba swaku muyetlhele kalhe ami bedweniloko mu suka ka  tolo	positive	
Bom tarde matxaka ya minamaputo	positive	
Ni sungulekile khale mfana	positive	
Ka dlhiwa male	positive	
mina nitsakile swinene Gingirikani munu wa tshitsha	positive	
Ni ta pimissa	positive	
Ni huma na marhama hey  khensa nsati wa mina wani hlayisa xem	positive	
niku yingiseli nile xokwe Mozambique 810dstv	positive	
A xinkwa lexi xa le missaveni u ndzuluti we Tatana hakukombela Lililili	positive	
A ni guenti	positive	
Ni yingiseli wena sesi khensi na cc bongi nile xokwe Mozambique 810dstv	positive	
Hewa ya Oxygen	positive	
Ni humule ha hombe muzandziwa	positive	
Auxeni inlhikanili xile ku ndjani unga ni nhenhentsi ni bihile u shonguile wa nunwa a ni pfukanga kwatsi	positive	
namunthla mu ta nitwa	positive	
mara tinsimo ta xitsonga ta tsakisa niku yingiseli nile xokwe Mozambique	positive	
Rendes Xikento ih	positive	
Mina Ni Randza Wenah X Mexe O Esqueleto DjAlvinALutaContinua	positive	
Hi pfukile anti wena v hanha kaya	positive	
Ni rungula nsati wamina nthabiseng mashaba ka xokwe nwana mina inocente mathonsi na mamani flora mathonsi ka xokwe Mozambique	positive	
Topic mina vahaxi ani hambanisi swafana na vanhu va hlonge ya mina ntsena i respect kufana na uwani	positive	
sim  Teka famba	positive	
Ku dliwa salada	positive	
loko va yi rhanza cricket na	positive	
HHW boti tshama na muti wa kokwani Sesi famba vukatini bya wena	positive	
Nghoma ya Nghena ma onha mhaka  a mosambiki va cina hinoooooo tag Nghena miva rungula  Moamba Maputo Mozambique	positive	
Hibha fotxolo khuza ku huma no lithilu	positive	
mina na wena	positive	
Mr Bow  Ni tafa na wena	positive	
Txuvuka dzanku logo uya wa kwela kuvuya ka wena hitaku yamukela	positive	
Cinderela wa mina I love u babe	positive	
Auxene Mo yini kupfuka Acredita CenasTardeAninam	positive	
Hoyini ku pfuka	positive	
ni pulukhe no undla a vana vavano	positive	
Na hanha N scrolaranhana ni hamba nkama pra niya Studio	positive	
Super sweet Sunday ka nsati wamina nthabiseng mashaba ka xokwe nwana mina inocente mamani flora mathonsi ka xokwe	positive	
i rhandza mina phela kuza xi rhandza camera hi kola ka mina	positive	
ni bom a caya kwaco khe	positive	
Ni randza nyama	positive	
Ah bro ya	positive	
wo ai ni	positive	
Unga vhoni ku gwira ni tlhela ni thakula mina khata kambe akuna munwane ane lweyi tsakisaka minouu	positive	
Teka Famba  BJardim	positive	
hi pfukili bem Doutor wena ke	positive	
Teka Famba Ya Man  Te amo	positive	
Va galhi tiMbatsana kaMarracuene	positive	
Wena wa tsoga yong	positive	
Ya va dudamel deja la vino tinto vermo	positive	
A Xikwembo A Xi Ku Katekisse	positive	
kinanda ##hihisha walawi walawi kinanda ##judia	positive	tso_train_03303
tugu ##hihisha walawi ##hihisha walawi walawi walawi ##guri	negative	tso_train_03304
yaliyote 5123 hawas 5123 ##hihisha yaliyote	positive	tso_train_03305
rein 5123 tadi 5123 yaliyote tadi spishi	negative	tso_train_03306
tadi abadili abadili	neutral	tso_train_03307
yaliyote bahasa spishi yaliyote nisije 5123 figur figur lakk	negative	tso_train_03308
##kato ##judia ##judia ##ggle	neutral	tso_train_03309
tadi 5123 tadi abadili	positive	tso_train_03310
##jabisha ##jabisha ##ggle ##hihisha hawas ##hihisha walawi hawas walawi ##ggle ##hihisha walawi walawi walawi hayato ##jabisha ##guri	positive	tso_train_03311
tadi 5123 tadi madume 5123 hawas 5123	positive	tso_train_03312
##kosoa ##judia ##guri ##hihisha ##hihisha ##hihisha ##ggle tugu tugu intest	neutral	tso_train_03313
tadi bahasa tadi spishi 5123 haga	negative	tso_train_03314
yaliyote tadi tadi 5123 tadi spishi yaliyote	positive	tso_train_03315
yaliyote chui 5123 hawas 5123 yaliyote walawi ##istic yaliyote	negative	tso_train_03316
tadi kritiese 5123 tugu ##kosoa tugu ##judia	positive	tso_train_03317
tadi 5123 tadi tadi spishi	positive	tso_train_03318
tadi bahasa madume ##hihisha ##hihisha ##ggle tugu tugu ##ggle	negative	tso_train_03319
tadi abadili abadili	positive	tso_train_03320
##kato 5123 hawas ##tuti 5123 ##bble	negative	tso_train_03321
sette abadili abadili tugu	positive	tso_train_03322
yaliyote abadili tugu abadili inatofautiana ##ич 5123 yaliyote	negative	tso_train_03323
yaliyote ##hihisha 5123 5123 hawas 5123 makabati 5123 yaliyote	positive	tso_train_03324
tadi abadili abadili	positive	tso_train_03325
yaliyote 5123 abadili abadili spishi	positive	tso_train_03326
tadi abadili abadili	positive	tso_train_03327
##dhirifu 5123 hawas 5123 walawi yaliyote	negative	tso_train_03328
tadi 5123 tadi spishi spishi	positive	tso_train_03329
##hihisha ##hihisha wanauliza ##hihisha hawas ##jabisha hawas ##ggle mswada hawas walawi outing	negative	tso_train_03330
yaliyote ##guri hawas ##jabisha ##guri ##ggle hawas ##guri ##ggle ##guri hawas ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle	positive	tso_train_03331
sette tugu ##hihisha walawi 5123 tugu	negative	tso_train_03332
tadi abadili abadili	neutral	tso_train_03333
intest abadili abadili	negative	tso_train_03334
wanaopatikana tadi spishi yaliyote 5123 5123 tadi walawi spishi	negative	tso_train_03335
yaliyote 5123 hawas ##ич 5123 yaliyote	positive	tso_train_03336
tadi abadili abadili tugu	negative	tso_train_03337
sette abadili 5123 tugu	positive	tso_train_03338
gei tadi ##kosoa ##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle walawi ##guri	positive	tso_train_03339
tadi tadi 5123 fichi	neutral	tso_train_03340
tugu bahasa tadi 5123	positive	tso_train_03341
tadi abadili abadili tugu	positive	tso_train_03342
yaliyote ##tuti ##jabisha ##ggle ##tuti walawi ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle kinanda kinanda outing	neutral	tso_train_03343
beber bahasa yaliyote abadili abadili tugu	positive	tso_train_03344
tadi abadili abadili	neutral	tso_train_03345
tadi 5123 tadi abadili	negative	tso_train_03346
tadi 5123 tadi spishi ##hihisha walawi walawi ##hihisha ##guri	positive	tso_train_03347
beber bahasa hawas 5123 hawas spishi	neutral	tso_train_03348
beber bahasa unaeza unaeza walawi 5123 tugu tugu 5123 ##ggle walawi walawi ##ggle	positive	tso_train_03349
tadi figur figur ##wia ##hihisha ##hihisha ##guri	negative	tso_train_03350
bahasa hajaa tugu tugu	positive	tso_train_03351
yaliyote 5123 abadili abadili	negative	tso_train_03352
beber bahasa consiste bahasa yaliyote spishi hawas nisije tugu ##hihisha 5123 tugu madume reef	positive	tso_train_03353
yaliyote fichi consiste 5123 tugu tugu tugu	positive	tso_train_03354
tadi ##hihisha ##hihisha ##judia	negative	tso_train_03355
tadi abadili abadili	positive	tso_train_03356
yaliyote 5123 ##judia ##judia ##judia ##ggle	negative	tso_train_03357
beber unaeza nisije nisije unaeza unaeza unaeza nisije nisije ##jabisha walawi walawi walawi tisho ##jabisha 10weekend ##gumza walawi walawi ##ggle walawi walawi walawi walawi walawi walawi ##ggle	positive	tso_train_03358
sette abadili abadili	negative	tso_train_03359
yaliyote bahasa hawas ##hihisha hawas 5123 ##judia ##ggle hawas 5123 ##ggle walawi ##guri	negative	tso_train_03360
sette 5123 tugu ##hihisha ##hihisha ##hihisha walawi	negative	tso_train_03361
##kosoa 5123 5123	negative	tso_train_03362
tadi 5123 tadi ##kosoa hawas ##dif spishi ##guri	negative	tso_train_03363
tadi abadili abadili	positive	tso_train_03364
tadi abadili abadili	positive	tso_train_03365
wanaopatikana semit 5123 hawas nisije 5123 kinanda hawas 5123 walawi ##ggle yaliyote walawi walawi yaliyote	positive	tso_train_03366
tugu ##hihisha ##hihisha walawi tugu ##hihisha 5123 tugu	negative	tso_train_03367
tugu tugu ##hihisha 5123	negative	tso_train_03368
tadi abadili abadili	negative	tso_train_03369
intest abadili abadili	negative	tso_train_03370
yaliyote abadili abadili ##hihisha tugu yaliyote	neutral	tso_train_03371
yaliyote ##tuti 5123 ##judia ##ggle hawas 5123 walawi unaeza	positive	tso_train_03372
yaliyote chui spishi yaliyote spishi ##ggle ##hihisha walawi ##hihisha walawi ##ggle	negative	tso_train_03373
yaliyote abadili hawas ader tadi tugu	positive	tso_train_03374
yaliyote 5123 abadili abadili	negative	tso_train_03375
beber bahasa yaliyote abadili ##bble	positive	tso_train_03376
sette 5123 hawas 5123 walawi walawi walawi yaliyote	positive	tso_train_03377
tadi 5123 haga tugu	neutral	tso_train_03378
sette bahasa tadi 5123 tadi walawi spishi	negative	tso_train_03379
##guri ##guri ##ggle hawas ##hihisha ##guri ##ggle ##ggle ##ggle ##ggle kinanda ##hihisha ##ggle ##ggle ##ggle ##guri	neutral	tso_train_03380
kinanda ##hihisha ##hihisha walawi ##hihisha outing	negative	tso_train_03381
tugu ##hihisha ##hihisha ##guri ##hihisha ##ggle ##hihisha ##ggle ##ggle ##guri ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##guri walawi juzuu	neutral	tso_train_03382
tadi ghang 5123 haga 5123	positive	tso_train_03383
##hihisha 5123 5123 5123 walawi unaeza	negative	tso_train_03384
##hihisha ##hihisha hawas ##hihisha walawi walawi hayato ##jabisha	positive	tso_train_03385
sette 5123 tadi ##hihisha ##hihisha tugu tugu walawi ##judia	negative	tso_train_03386
tadi 5123 tadi 5123 ##ggle yaliyote 5123 maang	negative	tso_train_03387
yaliyote abadili abadili tugu	negative	tso_train_03388
gei abadili ##hihisha tugu tugu	positive	tso_train_03389
##hihisha ##hihisha ##hihisha hawas tisho	negative	tso_train_03390
yaliyote 5123 tadi abadili	positive	tso_train_03391
yaliyote ##dhirifu 5123 5123 yaliyote	negative	tso_train_03392
yaliyote outing consiste tugu joki 5123 tadi 5123 ##hihisha ##hihisha ##hihisha ##ggle tugu tugu ##hihisha walawi juzuu	positive	tso_train_03393
tadi abadili abadili tugu	negative	tso_train_03394
kinanda ##hihisha 5123 5123 ##kosoa semit ##hihisha walawi ##judia ##ggle ##ggle ##ggle walawi walawi walawi ##ggle	neutral	tso_train_03395
tadi abadili abadili	negative	tso_train_03396
##hihisha 5123 tugu 5123	positive	tso_train_03397
##hihisha 5123 tadi ##judia ##judia	positive	tso_train_03398
semit bahasa 5123 hawas unaeza ##jabisha ##ggle semit ##hihisha semit ##ggle hawas ##guri ##ggle walawi hawas ##ggle walawi ##ggle walawi ##jabisha	negative	tso_train_03399
tadi 5123 tadi ghang 5123 ##ggle yaliyote 5123 yaliyote	negative	tso_train_03400
yaliyote tugu 5123 5123 tugu walawi newsletter walawi spishi	neutral	tso_train_03401
yaliyote traditionnel hawas 5123 tugu haga	positive	tso_train_03402
tadi 5123 tadi spishi spishi	positive	tso_train_03403
tugu joki bahasa 5123 haga	neutral	tso_train_03404
sette 5123 hawas 5123 ##hihisha yaliyote 5123 ##hihisha ##ggle hawas ##ggle walawi ##guri	positive	tso_train_03405
wanaopatikana 5123 tadi 5123 hawas 5123 yaliyote 5123 yaliyote	neutral	tso_train_03406
sette tugu tugu	negative	tso_train_03407
yaliyote 5123 ##dhirifu ##hihisha ##hihisha ##guri tugu tugu intest	negative	tso_train_03408
wanaopatikana ##athelo 5123 5123 tugu yaliyote	negative	tso_train_03409
rein rein tadi 5123 hawas 5123 yaliyote ##hihisha ##hihisha ##ggle unaeza	negative	tso_train_03410
beber bahasa ##hihisha ##hihisha ##ggle tugu tugu	neutral	tso_train_03411
##hihisha ##hihisha ##ggle ##hihisha ##ggle ##ggle ##ggle ##ggle ##guri ##guri ##ggle ##ggle kinanda	positive	tso_train_03412
##guri 5123 ##guri walawi ##judia ##hihisha walawi ##hihisha walawi ##hihisha walawi walawi ##ggle walawi walawi ##jabisha	negative	tso_train_03413
wanaopatikana tadi ##hihisha ##hihisha walawi ##judia tisho	neutral	tso_train_03414
tadi 5123 abadili abadili spishi	negative	tso_train_03415
tadi tadi ##hihisha ##hihisha yaahi	positive	tso_train_03416
intest tugu abadili	negative	tso_train_03417
yaliyote chui ##judia hawas ##jabisha ##ggle ##hihisha hawas ##ggle mswada hawas kinanda ##bble	negative	tso_train_03418
beber remake tadi ##kosoa hawas ##jabisha ##hihisha ##ggle hawas joki tadi ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle ##ggle kinanda hayato ##jabisha	positive	tso_train_03419
##hihisha 5123 tugu 5123 yaliyote	positive	tso_train_03420
yaliyote semit abahanzi hawas ##jabisha yaliyote 5123 tugu 5123 sailing walawi ##istic tugu ##ggle	positive	tso_train_03421
lasix ##judia hawas 5123 hawas 5123 ##hihisha ##ggle ##judia ##ggle ##ggle walawi juzuu juzuu	neutral	tso_train_03422
beber ##hihisha 5123 tugu 5123 yaliyote	negative	tso_train_03423
yaliyote abadili abadili	positive	tso_train_03424
intest bahasa tadi spishi	positive	tso_train_03425
sette ##hihisha ##hihisha ##hihisha walawi ##judia	neutral	tso_train_03426
tadi 5123 tadi spishi spishi	neutral	tso_train_03427
##hihisha 5123 madume 5123 ##judia	negative	tso_train_03428
tadi 5123 tadi 5123 hawas spishi spishi	positive	tso_train_03429
