tweet	label	ID
T yn b k s in omi kun s od abbl et omi ni wn gbd sin k ni n s Lhn t wn b ti e wn oriri etutu gbgb wn Yorb ni wp ni n ti di r omi	neutral	
wn m nu k kan l d dr ly ara tr t wn kan s ma ma sin g wn l	neutral	
kk dd la fi  seb gangan Yoruba drum	neutral	
Ogun ni ogun wu t a ti kk lo t bn ogun Lsinmi gele Mgbmgb ruumu Knl Onyfun Jalumi AareOnaKakanfo Yoruba	neutral	
yin m Alktu n Dahomey bo ni Ktu o Yoruba	neutral	
1960 ni Abmd f yw kf Rmlkn Taylor n l Ldn Fela NiIranti Egungun Yoruba	neutral	
RT     afefe ajodun ogorun odun nikan lo nfe lowolowo labuja bayii oo TweetYoruba	neutral	
RT   Kini itumo abi idi ti a fin pe won ni Aguda	neutral	
Skr Fiesta 2017 la pe ry n j k j krndnlgn o Igbe n Freedom Park k ni y ti wy Sakara	neutral	
Omo mo mo mo mo baba Oni Lu 5th and 4th generational Drummer    ti pe ti pe  Issa longtime thing    yoruba heritage fatherandson royalty  Winnipeg Manitoba	neutral	
we y  s fn wa p ij ni ti Agm m gbogbo Agm k ni onj Irinajo Ijebu	neutral	
Eee iye mi Bil ti w	neutral	
tn twdw kan s p k n t j ba gbm  Ogbomoso	neutral	
Ta l k un Sngs Oly Iyn n If dd pl ow y Ibeere Yoruba	neutral	
Ongbjm is barber in Yorb ab ongbjm m  the barbers blade is sharp Yoruba LearnYoruba Yorubaword	neutral	
L s wp wn gbm mta y fi w so w p k s fin t wn l fi ll tb k wn y pad Orsun Samuel Johnson The History of Yorubas	neutral	
j w m wp gblhn n n yg t a ma  l rpo gbyw k  e d il krojire B ni yl lti in d Has ni ygiyg  Yoruba Hausa	neutral	
RT  OGNUN SGESGE RN IN J 1 Knfr 2 Osn 3 Ata yr 4 Atare A  da mrrin sn t ggr K ont	neutral	
E I PL  WN ON W wn on w bi algbd wn t  r Id wn t  hun a wn t  hun n wn agbgilre wn ml ongn abbl m i ni wn fi  gbra nbi i wn	neutral	
RT   Eyin ori tabili	neutral	
lrun l s mni t  sin un	neutral	
RT  A o fi omo ayo fayo RT  wn Yorb n bl bl	neutral	
I jun t  ww sy  se ureI rj t  wl ray y l  se ure Ee ee ee  se ure ElemureOgunyemi	neutral	
b k lja rir t  n plp ir nn pl ol ni hn t hn m  j r b yunn lb	neutral	
Boca de Rua w ryn il brazil lti w wn nyn t   gb n oj ppn Boca de Rua nu Asnta t a tn m s w ryn Boca j gbn or w wn akryn kan lti ps n t wn asnta	neutral	
Ork m yn p jntrr j o m p ork Yob  k  e fn nyn nkan  Oriki Yoruba Yobamoodua	neutral	
ma ry darap mn wa fn tweetYoruba baba gt	neutral	
CLANS AND THEIR HERITAGE NAMES  Y YORB TI ORK MBY WN 1 JB m ALR GB m LBI BDN m AJROSN FF m LLM KR OLY MKN W m OD B LRIN FNJ IF DU	neutral	
RT  Oluwa loni disco	neutral	
RT  New post Bi d b ro  ro y in igb ti  b pa ran kn fn kan j  If the Hunter thinks of	neutral	
RT  I l s m n bi k Gg bi bb wa Ebenezer Obey ti k nn orin wn kan t kl r  j R  B D wn k w	neutral	
To Ibi a w la d y o Feast	neutral	
Esi idanwo Jamb ko ni jade ni kiakia ldun yi  wo kunrr fidio yii fun alaye jamb	neutral	
RT  Ejo ewo ninu awon ore mi ni ori Tuita lo se ere Baba ati Iya ni kekere Edahun ni Shoki TweetYoruba TweetinYorubaDay	neutral	
se nkan ti e feran ko niyen TweetInYoruba	neutral	
j ran Itsekiri b Yorb tan btan ni bn ti tkr na Warri Benin Yoruba	neutral	
RT   Egbdgn Igba mdgn	neutral	
Ntor w ma  w ni a fi pe ohun l t a m s leaven ld Gs n wkr AlayeOro Akara Yoruba	neutral	
2 w tl ti awj j mj n ya w il wa Ork wo ni Yorb  pe w in wrn y Ibeere Yoruba	neutral	
Ooto ni e rii so   Eni tio ba fi isu yam ran se si ni ni ile house o ye ka fi iyo ran se si ni oko farm	neutral	
E dakun silebu melo lowa ninu oro yi Arikuyeri Arkyr 5	neutral	
Mo f l y mn M  b	neutral	
K K BA A k k ba n br a s k k ba n nr dbl ni   k ba GREETING A KING We dont greet a king while squatting nor while standing straight We prostrate while greeting a king	neutral	
k w ni ab	neutral	
Kni tum irun wa AwaLaNiIrun	neutral	
1 ranoko wo ni wn tn ma  p n iw A pl B Eku D y Ibeere Yoruba learnyoruba Language	neutral	
Gmn pnl k  ti p p k wn ti gbogbo j ti s t k t ohun t k e ptk fn j mje t y br lti j jb y  Bkan n wn ti e dnk pjp wn nyn s 25 12	neutral	
j w m wp tltlr n nkan bi 1853 Blrunpl ni   pe lu Lnlt Eruwa Yoruba Oyo	neutral	
EGN KLJOL Egn t  ma  jde lddn n l p n s kej o Igbe ni n gb dn k Egn n w n rnt ogun kljol n bi gj dn shn	neutral	
4 l o K l kan ba n k Ibeere Yoruba	neutral	
Yorb NEWSPAPER AND MAGAZINES  W RYN YORB k gbhn 1925 Elt f 1923 mr gb 1925 w rhn k 1888 w rhn gb 1859 Akde k 1927 k kte 1922 rhn Yorb 1945 rhn wr 1959 Alry 1985 kan 1997	neutral	
TranslateToYoruba awon oro bii BlackberryFacebook ati Twitter ko see tumo si Yoruba nitori oro akanse fun ile ise Trademarks ni won	neutral	
Nigeria y ti gbogbo wa ni   SunnyAde ANewNigeria	neutral	
RT   e po oyin pelu omi oroombo kia kia E le go si inu omii gbona tabi kee mu bee	neutral	
RT  Lyn t a ti k pmbt jde wn awo y ma y de n sntl EyoOrisa EyoFestival Yoruba	neutral	
wn  tn ma wp B iwj   l yn   pad s	neutral	
RT  Ise ni o se da se owo o see da na	neutral	
gbtarg onw r n un Obrin ogun	neutral	
RT  K ni orin soca bep wo n  b n rnin soca ti calypso Trinidadcarnival2019	neutral	
Wn rn grgr l nn igb wn  sun jl l Iy olgn s  rnt gr t  d s kt ln  n k wn y sb l w	neutral	
Yob b  n ogun n  i ni m p k  i ni j Tt e b we o OgunIleYoruba Yoruba	neutral	
y mj n  b  wo ni w j nn y AyajoOjoIya	neutral	
Oruko mi ni Ademuyiwa Adebola Taofeek a bi mi ni ilu Iseyin ni Ipinle Oyo sugbon Omo Ikire ni Ipinle Osun ni mi TweetinYoruba	neutral	
Nn  bl Yob b a b rb s un tor or rmb tb mrn  ni y gb b y l s run Asairubo Yoruba	neutral	
Ojupopo pelu Kristi   Yorbtv GB M OLWA B GBOGBO GBY Oj p knsrani  Yoruba TV  yoruba yorubatv yorubaweddings ebi asoebi	neutral	
RT   Ida lohunlohun Ki i je ka mu biledi koja legbe eti e	neutral	
Onj kl wo l gbajm jl nnu ml Iyn b ti Ff EdeYorubaDunLeti Choppings Yoruba yorubasofsocialmedia tuesdayvibe tuesdaymotivations EndInsecurity EndBadGovernmentInNigeria	neutral	
RT   Kni ork mrn t a npe olngb ibeeregt Olgnn Idahun	neutral	
Lti l tt gun or t b ba b p j k  t wj wn e fin wp b ba b wj wn ma sin rm r m ni fin y w lti dkun ppa ba lti w rm fin y w tt di dn 1858 ngb t ba tb fi fagile k m r Adlu	neutral	
Yoruba Eko eleko Oun ni Egba elegba	neutral	
RT  TweetinYoruba Oruko temi ni Omoyungbo Toyin omo Oka Akoko ni mi Abi mi si Ikare ni ipinle Ondo Ise Ologun ni mo n se	neutral	
8 Ll t rk il l  b dd ymi m l srun k d m Kn ni o Ibeere Yoruba Alo Apamo	neutral	
b alw funfun bl kk ni mi knrin mta Wn ti mn m Oun t mo w lab g  ynu sgb kan lj s ni	neutral	
A ti l ti d	neutral	
RT  Ibadan Omo Ajorosun Ohun To Ye Ke e Mo Nipa Ilu Ibadan  Oniroyin TweetYoruba Yoruba Oluyol	neutral	
RT  PariOweYii  ohun ta f j b lw lf ni  Ibeere Yoruba	neutral	
NO It is not kukkuruku in Yorb Instead it is KKEKRE A folk song goes thus  Kkekke kk  k wn bb w nkal wn  mj j KKEKRE Cockcry InYoruba learnyoruba	neutral	
T b ly mo etn o  Ah ran  p n ir Iragbiji un lt	neutral	
j  l tka s ibi t a ti e awtnw nn gblhn y tlew yoruba yorubaculture grammar language edeyoruba nigerianculture africanculture yorubanimi	neutral	
y DM yn w fw p t  j  yobamoodua odun kan	neutral	
8 m bl l krd ni a ma  k by m lk mdn mdn K ni lk Ibeere Yoruba	neutral	
B o b ti rnrn j l s Hong Kong o e  e k o d Yau Ma Tei agbgb j al t  j lmnnk nbi t wn nyn ti ma  l ra j ti onj gb tt	neutral	
RT   oko labo simi oko nigbati ile ba ri bayi o mounreringan	neutral	
4 PariOweYii lrun ba t d in ibeere Yoruba	neutral	
j ni t   nkan de tb l Jagunjagun l ky yIl ni ky	neutral	
Nl Yorb onrur nkan t nu  j ni a l p n kr ltri b a ti e e ohun jj hn wn onj wo w ni Akara AlayeOro	neutral	
D e ti jaasi ju sugbon awa naa ti n mura nitori baba mi ni olorii ebi dajudaju awon aburo yoo wa jeun nile egbon won	neutral	
RT  JF Odunjo gbiyanju pelu iwe Alawiye ti a lo jade iwe mefa Sugbon ko damiloju boya won si nlo Alaawiye ni awon ile iwe	neutral	
won ar ib gb p w ni all t t l Olkmi d sb wn  kar wn mn m Yorb IranYoruba Delta	neutral	
ti mupara ti mupara k syt  amp  here is state of drinking to stupor mupaara  mupaara stoneddrunk	neutral	
RT  lu gngan n blbdn b w nk  Iseselagba Yoruba	neutral	
Nj mi  n dr pa sl by o Ojj  dd b n f rj Djdj j hn  di ynyn k t bal	neutral	
Squirrel ni ld Gs m ikn ti kr lwa  p  Ikn ni ti or il or igi lkr  gb learnyoruba language InYoruba	neutral	
ww wn ar jb a ma e jdn  AgmAlgm Gg b a ti e m wp ij jj ni ti Agm y l b we n algm ti bm r mj di w r AlayeOro Alagemo Yoruba	neutral	
ja nkan k l ti run w y ti iml t to fi kan m nyn adrhiirun run ni a ti w sl ay EgbeNileYoruba	neutral	
RT  Kosi ohun to ni ibere tio lopin	neutral	
pin db o	neutral	
RT   wn gblagb sr wn n fl  dn bi k m  d k m  d k dn bi k y ni k dn bi k	neutral	
bl Orl n y ky w n k gbrn 10 s wrn gbm Orsun m y Adegbite Folaranmi Adewuyi Onipede Kayode Joseph Igbon Iresa Ikoyi A Prehistoric Relationship Till Present Time in Historical Research Letter Vol 15 2014	neutral	
Kk kk ni tj pakrk ni ti Algm K sni t md j l e ng ni b md j k w w Owonrin Ifa Yoruba	neutral	
j w m wp Alfin y IkBbYy l fi oye babnrin Akrin Wk fn bn Slw n 1992	neutral	
39  A y  s bod n Eegun Yoruba Oyeku	neutral	
5 fm br a ti mfm ddr l ni a fi d l d gblhn mrn pl a ti l Ibeere Yoruba	neutral	
Ogn  20 gn  Drug gn  State gn  Charm gn  Sweat gn  Iron  gun  Stab Ogun  War Ogn  Property  gn  Climb O gun  Long Yoruba	neutral	
md  wild boar md j ld in igb l s ni md w  wild boar looks like pigs it lives in the wild InYoruba	neutral	
Altind r atm ork Yoruba n  wp f k o ow tr b fni i wd	neutral	
j w m wp ew Aynrn j kan lra gr n twn Yorb gb sn gd t k pn A  bo ew y mgd n  tn	neutral	
RT  Ibeere Daruko OKE Mountain mesan ti o wa ni ilu Ibadan ti e mo Cc     omoi	neutral	
J O M B A E  PE WN IL J T  W  N dnun 1916 thnrnw gbni Lugard k il j bl s l y Yoruba InYoruba	neutral	
rgun  y m y  g Oriki Onikoyi Yoruba	neutral	
Olfisn n  kk l fj sun balbalbagbni y sanw plj lti pe ni t a fsn kn lj IdajoNileYoruba	neutral	
6 K  orin  krin pa  nu  panu nu  d  nd u   ub Ibeere Yoruba	neutral	
2 Ebi k  pa ign dj al j pr we afranko kw Pa we mrn t  n ign nn ibeere Yoruba	neutral	
K ni yt t w lrn ign ti kl What are the differences between the buzzard and the vulture learnyoruba Language Yoruba InYoruba biodiversity vultureculture vulture	neutral	
Ilu Eko la fi ikale ajinde odun yii si oya e je ka lo ijo	neutral	
RT  FridayIdioms YorbIdiom Kndn K ni yin kndn what do you like learnyoruba yorubaforbeginners Like	neutral	
B mo e pinnu lti par gbs ay mi r   jw  sin wn we mi m mi mi nkan l m d gbs mi DipoIge OAU	neutral	
Nkan t  e Lmibd  e m r Lmibd  sunkn ow m r  sunkn m	neutral	
Snm  cloud snm dd  dark cloud InYoruba learn yoruba	neutral	
wn t  e k b i  l  lwj nn ejde k onn  n ti  gbynj lti w n t wn y gb fi ohunl t   lo in ba s gbogbo k aykl t wn b e lti dn 2020 IbajeAyika InaManamana NoFossilFuel	neutral	
Ti ggun Buhari lk  e APC  793460 PDP  632341 Lagos NigeriaDecides Ibo2015 Yoruba	neutral	
gbly lr ni t ml i kan r lb jba pap tb ti pnlm ogun adhmra il  watb Ili lp tb wn ka Alb l mrn t fin d slKeepitOn	neutral	
3 Igi  gbngbn Irin  gbd Irun   Ibeere Yoruba	neutral	
yn n lti kr n If l s ori ibi lti l td s ib tor k If m b run b wn ti j olr wn r t wn  dar gbogbo aiy Srk jb Oly gngun s fn Higgins wp	neutral	
RT  Odo oro owo omode o to pepe Kd mo tn jb md  md gbn gb gbn ni wn fi dl If	neutral	
RT   Drk ork mta t  br pl L Ibeere Yoruba lamurudu ladoke lalude	neutral	
n wo la w f gb e gb	neutral	
wn r t  br pl  wo lo m Asi Ibeere YorubaQnA	neutral	
Tori Oloun   Yorbtv GB M OLWA B GBOGBO GBY Oj p knsrani  Yoruba TV  yoruba yorubatv yorubaweddings ebi asoebi nigerianwedding owambe yoruba oodua	neutral	
B a b  j gpkgbdd a  k flfl et aj a  fw t  k r ba e f k r A  w  yann j pl gbn	neutral	
N NI J JR  TI MO B A TI E  E  TA NI GBTARG OMO YOB IBEERE YORUBA	neutral	
yin ganan ni WaZo  w ku Bia by o	neutral	
rd t gb e j kk nn  bl Yorb EgbeNileYoruba Asa Yoruba	neutral	
y l f  t  fi j wp r bi kw  ma jy nn orin Skr Sakara Yoruba	neutral	
RT  Pl ohun t a ti s k ni gbogbo wny y f fn dnw egbgi rn COVID19 n IlAdlw wn nyn n or aylu	neutral	
7 Wn  ma n ow b ni a fi  e b llej j o l s wn t a ma  p n b n il kr o  j ire Ibeere Yoruba	neutral	
Ile k   Abeokuta Grammar School London Film School Ile e to d sil  Mainframe ti Television production	neutral	
NAME IT SEGMENT ABALA S  LRK Let us give a GPS Device a Yorb name The name can reflect its function or coined  j k a fn r GPS n ork Yorb Ork t a f fun y l d lr i t   e tb k a ya ork tuntun fun	neutral	
To Wn n l kan tn  b lbl ti lb od y yn tn di la j ire Onj ni pn sn kn wy Ronda Andaluca Spain	neutral	
RT   motigbo o sugbon bawo kan lose ri o	neutral	
K wn ya y ork wn pad s  NigeriaGbagaunDesk	neutral	
kk m p Oriri gb l w B gb gbuuru gb rn ti b b l Bkan n ni t p ori t tgb t ib ti t t k Il gbn nl gb b k b s s il gbin nbo la  gbns s AyajoOjoaileIgbeAgbaye	neutral	
hehehe  r i k gbt olwar  r k ti kr yn   jun	neutral	
m ohn d Yob Ohn sl d ohn rn re ti ohn k m SN  SUN  SN learnyoruba language phonetic Yoruba accent	neutral	
K ni i il Ogun  jl y Ogbomoso	neutral	
2 e gbuf gblhn in wrn y s d Yorb pnbl snn Ibeere Yoruba learnyoruba Language whatis mirage InYoruba	neutral	
Gg b mo ti e s lk k sr igi n t a k l fi e orn wn kan gbajm ju wn mrn l ni LoOrin Yoruba	neutral	
Idi Igba loja Songbe nile A jolu jLat Songbe nile A jolu gberin A jolu gberin A jo koso A jaro A si jo Abente baba awon ilu     Omoilu gbongan yoruba Oduduwa Nigeria	neutral	
y dr b ok ru EsinOro Yoruba	neutral	
K s orin bl t a  n fet k rr ay knl d jnl r ti onrur we Sakara Yoruba Ajinde	neutral	
1 Il igbe olw pooku jba pap ni Abeokuta Ipinle Ogun jba pap k il gb dj s l kr nd pl rnw ajo t e onigbowo ikole ni Njr NHF	neutral	
kan nn wn tn tnudnu fi y wa wp wn jb j m banta banta j ni t Olwu l lti fi rb tn n fi y wa wp Olwu lo yn lti fi rb lrta t b n s j bnta Nbi t wn ti f fi rb wn fi sl	neutral	
Nn w AfterAbolitionBritainandTheSlaveTradeSince1807 Sherwood j k m wp Denmark l kk dkun w y n 1803 OIANUK	neutral	
BRINGING BACK THE CLASSICS  A M WN ORIN AYBY PAD W Kyd Fl  B Ppy B Jkta  What memory does the song bring back to you  Kni orin y mu yn rnt	neutral	
j o m p p kker ni Yorb  p n PRKT  NjeOMo Yoruba AsaAtiIse EdeYoruba	neutral	
s gt catering als  caterer mo f als fn ayy km  I need a caterer for naming ceremony InYoruba	neutral	
K ni dje br ti dhn Lde Yorb Nbo t pnl gn Lj wo 19 o kd dnun 2018 Ngb wo aago mw wr Yoruba quiz IYIL2019	neutral	
wrn sndru d t enkan y firn lti l gand SolarEclipse Lagos	neutral	
rf lsn ni d p nl Yob wn d wny ni mo f j kwn yn drk Gelede	neutral	
kn IlAdlw yt s ranko il kr kan t a m s tiger Tiger  tbi ju kn  l Tiger  n il lra m bwn dd ttt ni ti ara kn w ara  pn ju ti  l InYoruba Yoruba LearnYoruba Language	neutral	
3 Od il Yorb wo ni  tn  p n gbkun Ibeere Yoruba	neutral	
kfuuruf ni ti wrn k kni   pe k wrn sl ibeere Yoruba	neutral	
3 knl d ni ohun abo B a b w s wp Adw ti n ohun abo k la f s wp Adw n Ibeere Yoruba	neutral	
lyn i ngb t mu onj f y skal lti w ni t p wn t w e srn wn t w e	neutral	
l t a m s gdgd r  gblagb l n  e lrn wn l learnyoruba Language Yoruba drums	neutral	
LYIN LDN pl Moy Hassan l  l lw  w  lri  Bond929fm Yoruba	neutral	
1 Ew ni m mi  akrbete kr bete m  a krbt krbt b k o ma ra fn  A Amy B Armlkn ibeere	neutral	
K l  l B mi sr n gbgede y	neutral	
d b Mi  l s pt Ork baba ni Isiah Khinde Dairo	neutral	
w o yin ar l b tt y  n kw l ni b a ti w o krin dn wy b bo ni	neutral	
15 K ni ork a t a fi d a egn A Gg B k D Ag Ibeere Yoruba	neutral	
ti dn un 1861 y ni wn ynb t  e wd il tuntun kiri bi MungoPark MajorDenham Clapperton ltltlt Independence53	neutral	
wn kan fi ng w Thor Pabambar wn n Sango kan n n j Thor nbmrn P wn Igbo d a mYoruba	neutral	
j w m wp n dnun 1884 wn ognlmd 50 000  60 000 t  e m bdny l  gb n Modkk IfeModakeke Yoruba	neutral	
kkan l  ka OwoEyo lyn n a  w sn in sn okn Okn ow kkan n ork t   p  Yoruba	neutral	
K l  l Bdn n  w  mi Ibadanmajamaja	neutral	
Aff ni yr irf yin kan ni B k b s yr nn pele ay in aff n ta gbl ay k n fi b s ohun abm t  t b lr il ay pele yr t  ti  yinrin y n  m k orn  rn lrn fj KiEpoRobiKogbaWole	neutral	
b ni  fi g e t ni a fi k  Epo ni a fi dn in Sr k o b a Gbe  fn un k  j  P  p k  se  mu Ami Yoruba LearnYoruba	neutral	
Ll  kt bb Egb  bb L  d  gba p E gba p L t b gba p E gba p L  p  fya E fya OjoEwe Yoruba	neutral	
RT  Blde  k ta r k n hu gbgi OweYoruba Atelewo Yoruba	neutral	
r ln Mandiba Africanlanguagesmatter yoruba duolingo	neutral	
K r mta jde lti ara r wny 1A D A B A 2 I P O L O W O Ibeere YorubaQnA	neutral	
3 m   y m   rmd m    Ibeere Yoruba	neutral	
ti ko ni da bi eni wipe mo na Ku pro laarin ejowo iw WO ni e nsr npa o TweetYorubaFriday	neutral	
seconds is not minute baba Seconds is Iseju aaya while minute is iseju Yoruba is good to speak CoronaVirusInNigeria CoronavirusPandemic YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos YLagos	neutral	
j w m B nyn b papd n ay tij or od t a doju r dl ni a t  w w kyn fn k ni a e ma  s wp nkan t  ti bj ti gor od Yoruba AkanloEde Egungun	neutral	
Dndg k  e w md Ir a wo n dndg j ibeere Yoruba Owe	neutral	
RT  un gn b ya od ni wn pt gblm ni krgb Ol Alfin idahunsiIbeere140318 Yorub	neutral	
FWL ARNMP PL PR AN  N  IN  N  UN  EN  ON  PR  EXAMPLES AN  rAN y rANko N  yN ngb yN IN  oyIN irNw rNynjiyn N  wNy wN pNbl UN  irUN ogN igN abbl	neutral	
kk ni d t lm lyn rmd ni m d Kni gbb d learnYoruba InYoruba	neutral	
RT  we gb n yn k gba k igi y ni Arbamb fi ara r k s n ibi t   p n Kso Yoruba	neutral	
10 Drk ohun mrin t   fi kk e ibeere Yoruba	neutral	
Ntor wp wn gbgb p wn bk m kan n ma  pad s d b kan n wn ma fi m s ara k m n B m n b w lra m t wn b tn b wn ma tt m wp BK m t l n j s l tn pad w wn Yorb gbgb wp	neutral	
RT  Awon Obi eni wn wo ni Yob  p n rnni Ibeere Yoruba	neutral	
N l lla a  s tn kan t  dwe  o m kl ItanDowe Yoruba	neutral	
Agba ti de  yoruba	neutral	
RT     se ekun ni ogidan abi kiniun	neutral	
RT  Cc  RT  o jeje fun iroko pe ohun ma fun ni omo ti oun ba koko bi ti o ba le fun oun	neutral	
T wn b fi aw l r s yn  tnm s wp r t w lrn wn  gbd t  If a drum leather is sent to someone it means the secret between the two of them must not be exposed	neutral	
RT  Eyi ni lati so fun gbogbo wa wipe Isese Day yio waye ni Ajigbotifa Temple ni Sat 20 Aug 2016 by 1000am	neutral	
y gb m b fun kn k ni Tiger n b d fin ba y r ohun t wn  p n kn gdn krik kok ni hyena Yoruba	neutral	
k ojm yin ar Twt  kb s s tuntun y we s y s p B igi b re lugi tk l  k yn Translation In a pile of fallen trees the top logs are chosen first Work on things that matter first setting a priority is key yorubalessons	neutral	
B et  dunni  w Ewet  fn oje in r  po dn m n k ttdn  ma kn an st Yoruba	neutral	
Mo jw ahn sahun j o Mo jw ahn se ahun j Ew ahn ma  j k omi m sun Oje igi ahn n agbra lti wo gb in ti wn rn in gbogbo Ewe Yoruba	neutral	
Akka aka lork r k lpn rr jj n  e b a da iyp l  y ba sb k n l tt a  fi pa  ranko ontj ni	neutral	
B  s l e m ogun lb olr ogun r Gg bi m ogun t a b n b m r t gba mnira y n lti fn olr ogun r n r kan tb mj t wn m lj ogun n gbogbo gb t  b d lti ogun	neutral	
s b yk e k m ary b a e  t k yy pn s ni a fi  na il b a b  ya k kr ly Eegun Yoruba	neutral	
RT  CLANS AND THEIR HERITAGE NAMES  Y YORB TI ORK MBY WN 1 JB m ALR GB m LBI BD	neutral	
RT  Enikan Ooni Tan Layishe Pe Won Tan Ina Fun	neutral	
K ni   fi ab e AsoEbi Yoruba	neutral	
4 Ir w wo ni   p n Adkl A w t  n l B w t  ju kan l D w dd blj Ibeere Yoruba	neutral	
HOW WELL DO YOU KNOW YORB LAND BWO NI O E M IL YORB S 1 How many Masquerades do they have in lrin 1 Egn ml ni wn n n lrin	neutral	
A y k  n ognogn grnngrnn t a  fi d gbrngbrn  Onka Yoruba Mathematics	neutral	
Ay  l   t	neutral	
RT    Lara ise kan ti mose fun ogagu kan ni customs ti ilu Nigeria Ni oke ise temi	neutral	
Re Mi  ni m ori r y gt wl Kni m ori r wny baba father iba fever eja fish ibeere Yorub	neutral	
Nibo ni Dejo Tunfulu wa   TweetinYoruba	neutral	
w wn lmrn n wp l lrin t  e ibd ran Fln kk nl Yorb ni pil orin Skr Sakara Orin Yoruba	neutral	
mi n f  di r b n b k mi  m t  o Yoruba diorisa	neutral	
Ln kej bb l wa gb p wn kan gb pl Eldmar lrun wn j js Eld t  rn w sy lti jl run orisa	neutral	
RT   K s ni t lrun  e fn fi ni t b n tun k t Owe YorubaBeeni o	neutral	
RT  O ma  j gbn  o m ohun t   pe y ara gbn Igi Agbon learnyoruba EyaAraAgbon Yoruba	neutral	
RT   ma w knmbele knmbl H aaaa In al y S  d IkoroduOga Agemo Eyibi Yoruba Iseselagba Eluku Ori	neutral	
RT  By lo m wp rtUbej ni wn pe rnml Bara gbnmrgn n tkr Yoruba  Ifa	neutral	
K e  e  emuewlwl K e  e m emuewlwl  ElemureOgunyemi Ekiti	neutral	
Ogun jdjd rbo yy ti gb lj so awrso mjl Iy yb sugar d yan b kan lj mtamta Yoruba	neutral	
Ah wo l tn l n Bauchi ng  kk ti gb  j ng sr y rhn w	neutral	
Wn n k s ba ti wo bdn t ap kan l  r Ibadan b	neutral	
A Ork dl gbd ni Ajbw oruko Yoruba	neutral	
Ir or wo lm titun yn wl ay Esentaye Yoruba	neutral	
Lotito ni oro awon agba to ni ebi kii wonu ki oro mii wo asiko ti to lati je eba bayii D	neutral	
A wn lin gbgb ma  ws pni t k b n Js k n djba run wn lin Islam n lyn k gbd k l j mle gbn yin k kankan n wn sn y by k l r npa run pd twn lsn mjj kde kiri	neutral	
New Podcast AWON ASA ATI OOSA ILE YORUBA 2 on  asa orisa yoruba	neutral	
K ni Yorb  pe wn ya w  1 tpk 2 Tbl 3 Mogajwnl 4 rkym 5 mdirn InYoruba learnyoruba Language Yoruba	neutral	
Il gogoro gga jl n Lndn Feast	neutral	
d omi w nl If wn e b wn ti  e  m j k r IslamNileYoruba	neutral	
wrn y fi hn ibi t lera p s BBC gt NationalConference ConfabNG	neutral	
Ejowo mio mo Ewoni RT  wo n wny ni gs 1 Aro 2 t 3 Rere Ibeere Yoruba t ni	neutral	
Ew Oko ni jkbl y Oko ni Kow igi Oko ni gnbr  Oko ni Ahr Ibeere Yoruba	neutral	
Mo w n oko mi n lrdb mo womi ld fn wnl Ogun	neutral	
wn mjj gba d rnml l rnml n k wn e b k wn gb  l sn igb dd Yoruba Isese	neutral	
Tinub Tiinib  m t a b lr omi b t a b lt od m omi Oruko Yorub	neutral	
RT    Irawe kin da ojo ile ko sun oke	neutral	
Ta l n dhn s br y  Write the correct answer in the comment section  languedoc yorubaweddings yoruba englishlanguage speak sp speaker speakeasy readytowear realestate readAwrite	neutral	
Buhahaha Lo dabi eni ti o ti pe omo Ogoji odun RT  Oni ni Carlos Tevez agbaboolu omo Argentina pe omo odun mo	neutral	
n Tor wn ya wa ni tor wn aya wa wn obrin in wa breastcancerawarenessmonth cancer Nigeria yoruba	neutral	
B a b w   ri i p  j pl yin  l wo wrn pl k  fi w sl  Yoruba asala	neutral	
wn m lyn r d y ni lti fi jl g hn nn jba y NI J ti Y IL MDE kr nn ip s Y IL OR ti Y ML	neutral	
KSNT ARNMP  ti  Wn j ksnt t l d dr fn ara wn nn gblhn   By  l s il r M b d Wn l br r j b k  Wn ma  gb m sr  M     Ksnt l tl wn  j b	neutral	
RT   n k  gb kb  d flb a df fn ynb m a tuklk m a gb rebete lri rekete  Orunmila	neutral	
mo fi ow 1200 fn BBM Social lj jb mo s  l  tt di rl Stid t n  fi ri l m	neutral	
8 PariOweYii n n mj tt j t r ibeere Yoruba	neutral	
Blde  k de r  n hu korko	neutral	
kini Palm ni ede ibile wa o tweet mi t kyn  p Palm InYoruba	neutral	
Oyo Alfin j pagogo ibo la l e rnj gbaf l t l fa ar ta wl yt s OdoAdoAwaye OkeIyaNla	neutral	
Aworon Ogedengbe ni odun 1903 Gbogungboro baba ijesa Gududu abeyin Jakan Jakan ako aparo tin ke Tija tija Oshewa lojo ija ajagun bi eni sodun Werepe jikutu fi asho ija bora Abata se Keri Keri gbodo	neutral	
H  share kr l h  it is beancake that she shared H  tight yr y h  this room is tight InYoruba	neutral	
Nn frwnilnuw t  e fn Ashn ni prpr rhn w Oro Asa Orisa Yoruba	neutral	
RT   Dedere je iho eti ti a mu torun wa	neutral	
Ork m n Olwashin m l ko ati Ifwar n m n pnl Osun ko n won bimi si Iy mi wa lati l sokotoTweetInYoruba	neutral	
m l  sin b  m k s ni t  l ra ps na l r  eb nkan l  sin ni t  lr	neutral	
b ni awr eku ni d  ni tata Ibeere Yoruba	neutral	
